category,total_base_buyers,raw_buyers,is_branded,is_client,skuname_ean,0007218063473,0007218063429,0007192182379,0007218063471,0007218063811,0007218063810,0007218056624,0007192121457,0007192119331,0007218073366,0007192123298,0004280011400,0004280011600,0007218073429,0007465379187,0007218063469,0007218056638,0007218056611,0007192192580,0007218073367,0007218063244,0004280011520,0007218063813,0007218063979,0007192179354,0007570615101,0004280010800,0004280043589,0007192174374,0007218063322,0007465339393,0087037500507,0007218063975,0007192120374,0007218063717,0007192101669,0007218063983,0004280048591,0007192134403,0007570615103,0007192197185,0004280010700,0007465330890,0007218056625,0007192162491,0007218063069,0007570615108,0007218076174,0001380050223,0065512220174
Frozen Pizza,120000000,873,1,1,0007192192580,356642.7135,208417.4375,472937.1053,161580.447,251387.9478,139037.0576,166099.7027,205323.5072,186353.1947,214709.3523,189305.0192,239862.1454,90487.08044,33453.78168,148816.0673,53330.43536,102453.1708,92163.11829,2399138.208,52453.89722,123310.2763,130085.0132,62296.80249,90769.02814,160388.212,134416.0188,60999.78186,119779.6292,461473.4026,80103.37195,83720.84595,21487.02325,58701.71863,219259.9137,138234.2006,288150.5718,68299.85461,76278.48865,86724.12878,45411.24023,128612.2789,46087.6864,75633.40607,53259.56134,83752.87708,39562.95166,62275.0799,50769.14368,54204.69281,6033.839111
Frozen Pizza,120000000,1166,1,0,0007218073367,141028.3517,94748.4184,111086.1486,240828.4645,100298.97,102915.4247,106426.7369,42700.43726,148926.9332,578884.0158,67324.70233,90699.38934,105459.1981,37478.36719,50557.73553,135662.6767,380710.4258,178582.7237,52453.89722,2283009.781,203764.2177,72773.74237,105968.8398,51815.63977,22587.47125,36131.64197,90786.58533,44496.39014,60273.20728,42765.17084,34131.35706,9780.594116,78054.74811,31620.93292,50927.79242,125424.2709,37245.81348,63082.31281,67078.50677,48727.83179,34836.09009,132563.7317,30173.67242,35147.18286,46490.82129,28096.58868,48817.44708,57456.09021,112926.5336,3234.405029
Frozen Pizza,120000000,975,1,0,0007218063244,431366.9347,168374.1746,223770.4715,147421.2886,308216.9441,128537.6586,110381.0639,70161.0072,76860.68048,505746.5039,95341.71936,216212.591,90102.16888,32466.90009,148570.7502,86788.98633,221245.3207,83741.30359,123310.2763,203764.2177,2163977.744,74645.26193,65655.14166,98296.00885,114877.6214,108355.2351,91550.55804,103447.5256,37353.55377,142330.3566,65661.27032,24425.82904,27374.15118,91833.87686,99942.10724,137023.529,31349.64954,65043.56018,46040.05566,22710.13812,88017.1062,92047.90625,53275.02686,42490.12592,67481.43298,38718.3222,26585.1994,76971.63364,236876.5644,761.0999756
Frozen Pizza,120000000,959,1,0,0004280011520,209722.9071,319481.6087,128857.6882,137546.4166,167956.2062,237301.4675,127060.3579,184160.9914,61994.62299,134919.6707,89179.91168,639617.1579,425272.2242,49495.34766,128931.3613,69713.42261,137028.4548,65184.55206,130085.0132,72773.74237,74645.26193,2156445.665,73407.3551,72110.76007,72992.31573,30031.42554,294991.8489,145248.3768,99582.29993,81989.14844,58322.17212,5065.820068,25561.77814,47779.17065,120717.938,47120.71368,57925.83551,125147.5915,30382.69891,22631.80396,68060.05664,242616.9933,135466.1357,48599.31195,52912.15118,50038.27271,26178.15509,25824.8688,37004.49097,911.9299927
Frozen Pizza,120000000,966,1,0,0007218063813,454936.098,302219.4111,200554.6143,375599.1861,476748.5418,377868.7424,669133.333,104950.1396,128639.1495,86971.15161,280206.3886,115444.1863,143038.6432,62277.33246,89616.2771,246134.6568,38322.45618,319927.8021,62296.80249,105968.8398,65655.14166,73407.3551,2028204.375,109851.7657,96004.69806,63854.31586,113400.7151,66813.57703,148477.1365,193129.33,124793.2469,21177.56177,69976.97095,95031.38104,96338.07062,30103.08606,59084.74438,73759.16992,90732.09381,49040.00275,75106.49548,99021.19971,59874.6366,332019.9728,80399.83325,98286.73468,105998.8558,20713.3476,63857.64746,6920.181885
Frozen Pizza,120000000,915,1,0,0007218063979,420407.9644,243318.6785,561738.3777,186707.5994,380430.6031,214251.9973,128983.569,247914.4329,199568.8478,157353.3687,253083.075,150716.4996,57090.52472,61883.74854,90053.4621,106936.6263,68110.34644,134941.7403,90769.02814,51815.63977,98296.00885,72110.76007,109851.7657,1947478.259,148019.9891,157465.1974,51294.65979,64829.00507,52164.89984,132829.286,20794.29993,27703.59338,290497.9875,193799.8824,132963.8411,49702.29584,352592.8641,25885.38245,44594.00092,44593.36401,63919.59692,25632.66357,37179.08984,78612.19586,54388.50098,243896.1083,63396.52612,13247.84717,45606.54181,24092.85193
Frozen Pizza,120000000,935,1,1,0007192179354,411865.7739,232020.9555,461649.4235,144549.3857,283287.9625,126012.52,150459.1724,229021.1699,118369.8112,126574.382,183038.0106,134296.9949,69753.45941,76913.15125,120391.3788,92356.21692,46034.91101,72154.11591,160388.212,22587.47125,114877.6214,72992.31573,96004.69806,148019.9891,1936566.73,138872.9243,43858.87299,77754.14563,68505.13422,294916.9901,67710.50171,23067.34912,48860.22894,250789.4775,64875.88568,69157.90497,76383.49109,19439.92505,234478.2924,62825.08398,86902.34973,23215.39484,56366.41113,80286.23224,102712.0907,31956.75519,45596.52783,40554.22723,76095.75006,12203.17102
Frozen Pizza,120000000,785,1,0,0007570615101,295302.3379,166733.4774,248965.4998,121299.8363,207672.2025,144121.2109,87610.66058,101543.4902,94316.5047,89214.38226,127638.7133,114221.4034,53719.62189,54062.61816,87445.37341,82718.33289,27507.2677,90895.75519,134416.0188,36131.64197,108355.2351,30031.42554,63854.31586,157465.1974,138872.9243,1899525.153,36120.17004,85935.64404,80899.12,96561.06714,62393.01178,77574.15448,60041.95435,118245.7569,84586.60913,50502.87836,106570.486,19757.06976,56283.33392,316345.9075,96274.7204,27444.95984,34735.8324,59378.01807,67220.31372,42578.94244,365730.1393,14944.60803,54347.59088,6515.312012
Frozen Pizza,120000000,876,1,0,0004280010800,111511.0153,120364.8559,95420.11926,141635.3392,76718.55023,89582.40479,187843.8305,73980.19324,62606.88251,80931.55774,99432.71722,470227.2715,744253.5974,43870.40881,95119.28717,85421.33258,40095.40717,68830.04041,60999.78186,90786.58533,91550.55804,294991.8489,113400.7151,51294.65979,43858.87299,36120.17004,1837148.517,119390.4478,64584.22443,40965.88123,59420.86786,39501.03455,32850.41107,29223.2619,71932.28735,46765.4538,14221.24902,186118.1326,32669.31696,21578.95581,56636.84949,463364.8036,44779.60297,101261.8833,22593.7088,38478.93188,48063.76331,32931.20569,42157.58575,0
Frozen Pizza,120000000,763,1,0,0004280043589,245979.4816,54435.85431,130632.2142,77837.94476,179137.3508,74370.44861,78366.2417,51505.81158,54118.69971,158497.2585,58870.00592,519863.2604,161251.2736,27164.62457,119108.3215,51110.49255,33018.65582,50167.89502,119779.6292,44496.39014,103447.5256,145248.3768,66813.57703,64829.00507,77754.14563,85935.64404,119390.4478,1834385.131,57336.13843,68429.07227,82295.1167,14804.44543,15274.96716,34222.26605,107652.519,43973.01282,12226.52203,304031.6148,17825.14185,24223.88818,104890.4553,101817.239,49731.5047,59427.7818,51036.89453,40652.61243,13017.31689,32817.48175,21518.61786,2830.737976
Frozen Pizza,120000000,704,1,1,0007192174374,150902.4291,136274.587,194141.1608,161943.2765,94293.43964,73155.22803,212950.9297,123379.1799,172052.0605,81905.64362,309200.4511,137062.2432,113238.362,22502.23291,121252.5502,69802.40631,88984.40503,81091.60614,461473.4026,60273.20728,37353.55377,99582.29993,148477.1365,52164.89984,68505.13422,80899.12,64584.22443,57336.13843,1753368.835,27169.36084,87631.51672,19073.89911,45388.22607,74869.7019,75889.22211,110203.2877,25226.7608,69060.51379,51881.98993,58486.89587,53415.46521,28203.66064,71889.62378,75692.30121,72658.75647,41179.8877,98599.12506,36459.09412,24291.05383,7913.063965
Frozen Pizza,120000000,820,1,0,0007218063322,677492.9703,379733.5023,203542.0493,282244.9969,430005.4792,242308.3409,290414.9653,107784.2781,81998.49359,160422.3667,114966.7233,113213.6272,57642.85596,25320.56506,133316.7105,181990.7763,40724.14178,169495.5727,80103.37195,42765.17084,142330.3566,81989.14844,193129.33,132829.286,294916.9901,96561.06714,40965.88123,68429.07227,27169.36084,1718992.337,35383.37128,10578.72705,61957.39301,78663.8446,92300.36273,38932.22931,47698.0802,10248.57391,105502.1177,46463.93103,67539.32361,27900.24664,75727.71442,168072.004,56154.00702,59274.25659,45416.56873,26809.64087,50038.23969,10658.72485
Frozen Pizza,120000000,818,1,1,0007465339393,159863.772,85515.64844,86152.00226,143860.9102,115077.8043,78734.91876,175258.5795,55834.50781,66466.30359,57197.93231,108293.2639,115269.1924,113038.6837,44609.13275,639455.5425,73351.92957,33148.7063,51935.26434,83720.84595,34131.35706,65661.27032,58322.17212,124793.2469,20794.29993,67710.50171,62393.01178,59420.86786,82295.1167,87631.51672,35383.37128,1702148.268,37604.61182,30784.44568,24770.18494,84925.22906,15250.51501,15522.97498,67006.0528,41136.84412,36137.04541,157341.6908,57838.8382,357661.3083,123106.4896,34795.7262,33315.2265,31617.52917,15312.8559,15500.2511,15877.2948
